t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,reward
1770279699.6413207,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.2547178327476001,-0.15283069964856008
1770279700.0479076,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.46386338953850276,-0.25284625044834164
1770279700.453577,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.5807157276863217,-0.3020430976579428
1770279700.8599508,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.5682289929848764,-0.2853631699625827
1770279701.2680962,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.4897499404916062,-0.2527228754951301
1770279701.674518,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.4036174741899224,-0.21042198372512957
1770279702.0872314,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.3218730579940664,-0.1691109706166188
1770279702.494331,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.2503400619087805,-0.13232333056291884
1770279702.901866,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.18589286715544867,-0.09939115305305751
1770279703.3175204,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.140096591238099,-0.07462792321078447
1770279703.7592082,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.09850777688114117,-0.053412769876266364
1770279704.1690156,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.06787560508904689,-0.03700101972373287
1770279704.6407433,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.044006195453559944,-0.024390038690328665
1770279705.0460389,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.029178848605283112,-0.016072158987469238
1770279705.4545548,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.018502513981850943,-0.010318890453268689
1770279705.868412,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.01086518257937571,-0.0061963244299353785
1770279706.275395,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.006756363014285433,-0.0037890634636517442
1770279706.694315,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.004445999389776572,-0.002454036057339172
1770279707.102876,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.003856673738022613,-0.0019872694341867025
1770279707.510758,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.004559310988364384,-0.002349919219216369
1770279707.9186614,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.006157948533392131,-0.00323883802119884
1770279708.3332114,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.006915520717825213,-0.0035335175773559147
1770279708.7388813,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.005681463514194276,-0.002964137477460232
1770279709.1559947,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.004273843961651963,-0.002277683936080213
1770279709.566757,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.003256125264274652,-0.0017298345018750571
