t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref,v_meas,w_meas,reward
1770193401.071511,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002747276152648723,-0.00014772664139734202
1770193401.4782422,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029193330074715144,-0.00014768721892180364
1770193401.8914325,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002584294795015958,-0.00013256512187535347
1770193402.3049943,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003168796729253819,-0.00016428485580506958
1770193402.7139943,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003720579644199826,-0.00019154681135945137
1770193403.1230493,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00034458823000292047,-0.00017504108844316644
1770193403.5385618,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00030947495543084215,-0.0001582488051726289
1770193403.9456031,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033134449159113603,-0.00016785919941159742
1770193404.3533978,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00028774945826375524,-0.0001482342324646157
1770193404.7671342,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00024478204529791736,-0.00012668776394554246
1770193405.1784368,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0001401419393882981,-8.053498028511098e-05
1770193405.584479,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0001181172804806313,-6.126110613108232e-05
1770193405.9981577,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00019479573158099684,-0.00010506571090053497
1770193406.4054542,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0001785054372529649,-9.088174805928564e-05
1770193406.8118224,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00013813132030071788,-7.310307184558365e-05
1770193407.2243142,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00013771882907069903,-6.89006636583514e-05
1770193407.6349633,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0001278570385669221,-6.491469833383875e-05
1770193408.0443702,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0001984074909371559,-0.00010625879070560132
1770193408.4520338,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022155260755894667,-0.00011309081544165241
1770193408.858798,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003122917333158993,-0.0001652197792336449
1770193409.2701962,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00018134314464099432,-0.00010376643118798765
1770193409.6796377,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00028077959069793874,-0.00015033343995466382
1770193410.0875273,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-8.292608264223562e-05,-6.124839212668813e-05
1770193410.4985473,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-9.599472415655086e-05,-4.930422622970695e-05
1770193410.9177828,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.000107880427953141,-5.5128784356229514e-05
1770193411.3308673,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00016675957614433097,-8.926770289128448e-05
1770193411.7453206,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00013401314459505424,-7.028121545245479e-05
1770193412.150911,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002028801077050222,-0.0001083267501635079
1770193412.5595517,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022539969703800147,-0.00011495180745229866
1770193412.9658985,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00032203766242686494,-0.0001706826277523188
1770193413.3751252,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00043656758338966054,-0.00022973678379110984
1770193413.782858,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004299870340334808,-0.00021565157195235836
1770193414.1906521,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005089335204724337,-0.0002623614088801122
1770193414.60045,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003708761773464017,-0.00019924382298580406
1770193415.0101125,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00036435117392098423,-0.00018282808730303387
1770193415.418249,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033804968001813695,-0.0001716549893993532
1770193415.8280604,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003264233658484643,-0.00016437431434119943
1770193416.235382,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00026169105486731575,-0.00013731875853177273
1770193416.6481142,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022193656807853744,-0.00011494373271814655
1770193417.064859,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00021611034208738415,-0.00010863779364280741
1770193417.4739482,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022859019231473803,-0.0001155430811801044
1770193417.887897,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022533388114644948,-0.00011299257169005359
1770193418.298796,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00020927361093886902,-0.00010624283249019256
1770193418.7063057,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003943989662445315,-0.000215712018652832
1770193419.1146462,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00040407890725420545,-0.00020300744772807012
1770193419.5245337,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004986223279658818,-0.0002587655060541085
1770193419.9364393,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004037895488717462,-0.00021137805234528666
1770193420.3435774,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00042440931618118344,-0.00021426663482153544
1770193420.7515976,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00030044950701359414,-0.000162620734423556
1770193421.159606,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002989224945451776,-0.00014961394851943047
1770193421.5746207,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00026662377294548915,-0.00013654175863271343
1770193421.9858296,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00017158314772938875,-9.529563638630441e-05
1770193422.3974438,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.000269574765817324,-0.00014458654471745554
1770193422.813775,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002644402035049945,-0.0001327335579837302
1770193423.2240796,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002471114797678385,-0.00012528861225763485
1770193423.6326213,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00044409069691081667,-0.00024174327016970615
1770193424.0421834,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.000440307635074987,-0.00022053212372107647
1770193424.46103,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004419670789296724,-0.00022114948385030473
1770193424.8695495,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004867050188571775,-0.00024782630342133925
1770193425.274794,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00039867628509732855,-0.00020814101592464917
1770193425.6867416,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00040619025638273,-0.00020384652531990516
1770193426.0977387,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029282605414661725,-0.0001577494472969199
1770193426.5077395,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003119832631347189,-0.0001579073524661696
1770193426.9165664,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00023324954270096358,-0.00012449814339385732
1770193427.332063,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029859730179696356,-0.00015583342680808177
1770193427.7461627,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00032667622371983793,-0.0001661460040522064
1770193428.1556778,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003885873152922831,-0.00020048476680338605
1770193428.5657873,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00035942866099261965,-0.00018263019592627616
1770193428.9753113,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033561517626972754,-0.000170188936607153
1770193429.380068,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00040316012269117835,-0.00020833455598773425
1770193429.7878046,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.000397758155220773,-0.00019941927435742702
1770193430.1989133,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005039052837730153,-0.0002625673547417319
1770193430.6044667,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004043444074726356,-0.00021212829136635578
1770193431.0154588,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004162110280129373,-0.0002092921760604988
1770193431.420581,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00037469802487061373,-0.00019150031274953923
1770193431.832425,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002911450257253115,-0.000153927812777186
1770193432.2422984,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00025819212156761597,-0.00013239135119957754
1770193432.6483686,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00020821758597796858,-0.00010910624654794903
1770193433.058385,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022521452625960515,-0.00011430695715796623
1770193433.4654343,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00013982449517256846,-7.845125069498789e-05
1770193433.8771899,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002903870627841545,-0.00016024978815323588
1770193434.283364,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003266411112243883,-0.0001669459604562175
1770193434.6964452,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004229256775909341,-0.00022109129543212164
1770193435.1063228,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00041265384181268214,-0.00020735410448416625
1770193435.5169764,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00048103211762174817,-0.0002473538863917807
1770193435.9271548,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004190168793167676,-0.00021570996348888185
1770193436.3365133,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004088457703785367,-0.00020543999608309144
1770193436.7447708,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00044622210932568156,-0.00022684868855755527
1770193437.1582854,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003910988550195129,-0.00020106175294037332
1770193437.5662537,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00023450207882179594,-0.00013291071703066967
1770193437.9749305,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029806598227132946,-0.0001553893814806181
1770193438.381374,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029946742797649136,-0.00014987385855876187
1770193438.7940989,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022072613550347248,-0.00011823719699903814
1770193439.2124348,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003783086205965044,-0.0002049125588075554
1770193439.6246111,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00036501370046808677,-0.00018383634224688515
1770193440.042698,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00037234557373479015,-0.0001869059741940654
1770193440.4512382,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00036279230668545304,-0.00018235148004766024
1770193440.861108,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005364290229839097,-0.00028557818312180053
1770193441.2683828,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00046216679868135664,-0.00023850962177093363
1770193441.675966,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003838107400944238,-0.00019974097590590517
1770193442.0860963,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004211967049332408,-0.00021433694895050208
1770193442.4938633,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00032667592927994993,-0.00017279004220530406
1770193442.900949,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004156788907762996,-0.0002167397415377848
1770193443.315073,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003659426853691013,-0.00018794496322527046
1770193443.7261004,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003777352419844414,-0.00019004687665375472
1770193444.1337526,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00041254972611261075,-0.00020975631146912232
1770193444.5400643,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004830548730266565,-0.00024857795120473286
1770193444.950856,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004585639075691385,-0.00023173105033032104
1770193445.3590736,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00044147831561580685,-0.0002224477170032366
1770193445.7653494,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00041366585420201204,-0.0002096141732423855
1770193446.1710935,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005269762325137718,-0.00027481915408806185
1770193446.5794933,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00048576351557168816,-0.00024700302948005244
1770193446.9870484,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00043161861930843693,-0.0002212237992805436
1770193447.3922262,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004021394164085543,-0.00020401762849426542
1770193447.806675,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003765916935073435,-0.00019085061904379285
1770193448.2200463,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002836976451276866,-0.000151138227401809
1770193448.6312141,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003168853042537174,-0.00016176141803946178
1770193449.0526264,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00031523836415890634,-0.00015778387608893427
1770193449.4639423,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00018949612695248747,-0.00010732228719688562
1770193449.869816,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003159336983602065,-0.00017061060632087515
1770193450.2785547,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00040150701937037255,-0.00020931084178620288
1770193450.691118,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005081015414555438,-0.000264710222936289
1770193451.1058564,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004381247392144812,-0.00022606004983134685
1770193451.5174901,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00044963901823444504,-0.0002259709370192189
1770193451.923359,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004009842979427693,-0.00020535762100055223
1770193452.328555,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00041161821104842146,-0.00020687249683477594
1770193452.7332575,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00039388960002800365,-0.0001987176611160436
1770193453.1403098,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00026912455816735693,-0.00014703878326974314
1770193453.5489202,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00026367861266251603,-0.0001323839008817421
1770193453.9598522,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-4.265323784023237e-05,-4.3429156402344554e-05
1770193454.3708029,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00019322102032718426,-0.00011166728841228733
1770193454.7761526,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002028635064457805,-0.00010239600183474988
1770193455.183698,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033427255690779916,-0.00018027718350010143
1770193455.5930707,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00035476796877782427,-0.00017943352557591463
1770193456.003718,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00043412596826222164,-0.00022499878407955057
1770193456.4125228,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005448375996019248,-0.00028348996293493274
1770193456.8212643,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005004581788964313,-0.000254667031518765
1770193457.2274227,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005204391859546523,-0.0002622176936831483
1770193457.639373,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004211853451221451,-0.00022051805664432327
1770193458.0470984,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.000296581872231002,-0.0001607512834046153
1770193458.4549978,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002832678175957321,-0.00014296531426139303
1770193458.8711329,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003027426142705081,-0.00015331878680273166
1770193459.2818284,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00020813975460543403,-0.00011353016326922443
1770193459.690624,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002519686696826559,-0.00013036722634905012
1770193460.1058445,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022869751396509215,-0.00011667587255430244
1770193460.5173278,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002626128942978572,-0.0001346979851822051
1770193460.9251635,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00030654478265534576,-0.00015766558016342173
1770193461.3340552,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004657524598974919,-0.00024879699767296054
1770193461.745221,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00036507462572781175,-0.0001926050962808739
1770193462.151516,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004480357073685978,-0.0002323139618483775
1770193462.565491,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003417908079377177,-0.00018151989391194687
1770193462.9745252,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002515995691541693,-0.0001348189084554395
1770193463.379805,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00031987978550636185,-0.00016676791438840019
1770193463.7878032,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00031563108779570736,-0.00015824041366891914
1770193464.197044,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003563099743427514,-0.00018222287582608012
1770193464.6097202,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002593785118177697,-0.000139382402161383
1770193465.0184932,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029146720207810876,-0.00014894247006508828
1770193465.4274988,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033689677296071827,-0.00017299134356862008
1770193465.8392177,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004698152460773206,-0.00024819947035032054
1770193466.2482672,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00047308015288730163,-0.0002368665671246489
1770193466.657778,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004954859649202824,-0.0002499835636634393
1770193467.0649397,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005216886833114273,-0.0002634646134948281
1770193467.4743617,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004199282896094656,-0.00022014018417492896
1770193467.8800223,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00047624194357834086,-0.00024375233718605796
1770193468.2870252,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002872403461079008,-0.00016252033280099443
1770193468.6937807,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00027037265445815955,-0.0001368730963940539
1770193469.1069627,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00034038510093726133,-0.00017719379511654085
1770193469.521935,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029717069968607305,-0.00015290678996815536
1770193469.92733,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00019303083552902234,-0.00010692940418021624
