t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,reward
1770702730.5968575,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.0,-0.0
1770702731.0138676,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-3.969860906767674e-05,-2.3819165440606042e-05
1770702731.4242692,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.2706050284427232e-05,-1.7593491077424014e-05
1770702731.8310504,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.636868107328035e-05,-1.8091813672410933e-05
1770702732.2399693,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-9.459015835708668e-05,-5.411722690692397e-05
1770702732.6582954,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0001227848263232194,-6.421187995822297e-05
1770702733.0671136,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0001129498482017058,-5.745842191300426e-05
1770702733.4811347,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00018073277212436755,-9.714467845444995e-05
1770702733.9006817,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0002932833584549194,-0.0001578967378605149
1770702734.320236,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0003129823113132279,-0.0001584610509424448
1770702734.7409043,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00028342269539399464,-0.00014466730928892064
1770702735.1528,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00038897172303109387,-0.00020504076427925685
1770702735.5669596,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00020032583716322593,-0.00011902750716839976
1770702735.9771194,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0001110100501085751,-6.443660375975263e-05
1770702736.3939917,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.503763026214467e-06,-1.260326282658619e-05
1770702736.814358,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00014965632750301304,-9.004417280442927e-05
1770702737.2328706,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00011947481100690927,-6.275555715306501e-05
1770702737.6642826,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00010384805033760436,-5.348670123573267e-05
1770702738.089063,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-9.714716623603623e-05,-4.924367152817493e-05
1770702738.5089283,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-8.13378527539784e-05,-4.224985772519498e-05
1770702738.9305243,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00014748960968836167,-8.035998053761917e-05
1770702739.3502996,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00013570331324047806,-6.903028626502738e-05
1770702739.7638392,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00027001725803774113,-0.00014844002349859688
