t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref,v_meas,w_meas,reward
1770105488.3508363,0.9999319597892463,0.0,0.09983722143992782,1.0009084365889431,4.823442664928734e-06,0.09993497027270497,0.0,0.0,0.0,-0.00047540656691455945,-0.0002852439401487357
1770105488.6606514,0.9998622577544302,0.0,0.09967501701787115,1.0018165463954212,9.664213517680764e-06,0.09987014472857118,0.0,0.0,0.0,-0.00045378865711372254,-0.00022905611953694496
1770105488.9668195,0.9997922958666459,0.0,0.09951290246099234,1.0027246052958072,1.4507694519124925e-05,0.09980535111390054,0.0,0.0,0.0,-0.00038322892006439446,-0.00019867043373713003
1770105489.2773852,0.9997214859398081,0.0,0.09935108089074493,1.0036324973963202,1.9360018079169093e-05,0.09974066169187426,0.0,0.0,0.0,-0.0004325221444014898,-0.00022119039463445444
1770105489.5892298,0.9996512684668414,0.0,0.09918905464559793,1.0045405060052872,2.4206164525821804e-05,0.0996758994758129,0.0,0.0,0.0,-0.0004652689415954113,-0.0002359091505170978
1770105489.897853,0.9995814445940777,0.0,0.0990268923677504,1.005448592118919,2.904820698313415e-05,0.09961108889617025,0.0,0.0,0.0,-0.0004797212762258715,-0.00024130587157598178
1770105490.2096515,0.9995117944292724,0.0,0.09886467007547617,1.0063567122630774,3.388843755237758e-05,0.09954625697620212,0.0,0.0,0.0,-0.0004615637980320197,-0.00023259764683539503
1770105490.522234,0.9994419260486029,0.0,0.09870252318680287,1.0072647893242537,3.873094485606998e-05,0.09948145187832413,0.0,0.0,0.0,-0.00037440944577506646,-0.00019592015811322855
1770105490.8291385,0.9993710101186298,0.0,0.09854073826223612,1.008172660525888,4.358437587507069e-05,0.09941677548736333,0.0,0.0,0.0,-0.0004352965372216378,-0.00022373697775547602
1770105491.1400719,0.9993008259637282,0.0,0.09837870045006275,1.0090806754492223,4.8430175171233715e-05,0.09935200916416942,0.0,0.0,0.0,-0.00033957018700742206,-0.0001793577285251326
1770105491.4489186,0.9992294913437217,0.0,0.0982170602530241,1.0099884642846881,5.328797071706504e-05,0.09928738422691821,0.0,0.0,0.0,-0.00038748444929238986,-0.0001985336508746917
1770105491.759625,0.9991587325325235,0.0,0.09805522100254893,1.0108963663876056,5.8139762026257816e-05,0.09922268852964043,0.0,0.0,0.0,-0.00046898436352278363,-0.0002426421731844312
1770105492.0672903,0.9990889533073641,0.0,0.09789304330199956,1.0118044611625372,6.298133789096029e-05,0.09915787245705723,0.0,0.0,0.0,-0.0005624591901938475,-0.0002905770777640301
1770105492.3831663,0.9990202976204455,0.0,0.09773047742992638,1.012712776828557,6.781119795050473e-05,0.09909291835129261,0.0,0.0,0.0,-0.0005184500301300495,-0.00026362593107140457
1770105492.6948934,0.9989511129516178,0.0,0.09756809428334234,1.0136209883354603,7.264657435007395e-05,0.09902802924998104,0.0,0.0,0.0,-0.0005630425300074355,-0.00028598051499145635
1770105493.0640914,0.9988824642496185,0.0,0.09740552596375344,1.0145293052867053,7.747636211570354e-05,0.09896307429485023,0.0,0.0,0.0,-0.0005056811230425252,-0.0002585767022177536
1770105493.4429662,0.9988131260941737,0.0,0.09724319582432507,1.0154374867863951,8.231333945877852e-05,0.098898204036057,0.0,0.0,0.0,-0.0005542901392572579,-0.0002820059712501022
1770105493.78146,0.9987443721923046,0.0,0.0970806638598442,1.0163457831740377,8.714422385673972e-05,0.09883326200023293,0.0,0.0,0.0,-0.0006284115304960687,-0.0003216179043719154
1770105494.0952077,0.9986765091400593,0.0,0.09691782406717538,1.0172542545199392,9.196581935975702e-05,0.0987682105191052,0.0,0.0,0.0,-0.0004920393210584306,-0.0002596568814729791
1770105494.4062445,0.9986070070206188,0.0,0.09675555058941243,1.0181624037213621,9.680450661107899e-05,0.09870336040481925,0.0,0.0,0.0,-0.0004490523402311069,-0.0002288248681982858
