t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,reward
1771825542.2274733,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-3.2943331891138022e-06,-0.001261328951697454,-0.0007600917042075863
1771825542.7324047,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.029080496795705e-06,-0.0009916077475353449,-0.0005248050746806791
1771825543.1809244,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.3516959716801656e-06,-0.0007728728572045546,-0.00040966161360703646
1771825543.604824,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.1120647155013934e-06,-0.0007401236085350768,-0.0003744487938499876
1771825544.0132506,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-8.879751772204686e-07,-0.0006089867832191064,-0.0003184950493183707
1771825544.426743,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-6.516198129879309e-07,-0.00048133466421850847,-0.000254084163822302
1771825544.839523,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-5.290053047950559e-07,-0.0003999679064510755,-0.0002086496343070761
1771825545.2541637,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-4.150316469484703e-07,-0.0003529189125900784,-0.00018157938732808737
1771825545.6702518,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.7748587054393293e-07,-0.0002458188007130984,-0.00013389689741479113
1771825546.0918036,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.0516869255691108e-07,-0.0001480283415339284,-8.399838537743811e-05
1771825546.5206165,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.9157226308038347e-07,-0.00023964101941606816,-0.00012917334975932844
1771825546.9492846,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.3377153401096129e-07,-0.0003223769119652498,-0.00016959581677155401
1771825547.3636997,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-9.457847349594513e-08,-0.00032949077097086516,-0.00016555134985949007
1771825547.782442,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-7.771698012599987e-08,-0.0003296873981193268,-0.00016494107875463556
1771825548.1972733,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-6.023721947777357e-08,-0.00027769833182046986,-0.0001441083097595984
1771825548.6062698,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-4.671555320745513e-08,-0.00022320348808973396,-0.00011709794397114803
1771825549.0278168,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-3.9292059384435506e-08,-0.00032539837834830594,-0.0001729579702593946
1771825549.4401665,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.898665766062422e-08,-0.00028421039917106384,-0.00014625298416091678
1771825549.850645,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.1306461897430263e-08,-1.5740432180963422e-05,-3.4738519251389185e-05
1771825550.2606704,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.6557254130373596e-08,5.833420623335481e-05,-3.6591124212239604e-05
1771825550.6840515,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.1685315778883066e-08,0.00010454338814336697,-5.690429757846358e-05
1771825551.0947638,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-9.06226759342325e-09,1.8621028438078078e-05,-1.7911812457161354e-05
1771825551.513797,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-8.091084971315666e-09,0.00017260083162408502,-0.00010170648721561452
1771825551.927048,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-5.96233491931537e-09,5.3529805997397996e-05,-3.867796789628702e-05
1771825552.366648,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-3.84489169133276e-09,1.750877086160718e-05,-1.2360333836074006e-05
1771825552.7928827,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-3.0857256784579997e-09,7.711954053912298e-06,-4.838744433404095e-06
1771825553.2260442,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.6271295079543144e-09,-7.597536241732411e-05,-4.6359039985293655e-05
1771825553.644208,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-2.04781605531218e-09,-0.00011064872206295607,-5.8793744812096544e-05
1771825554.0890594,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.4457562911371376e-09,-0.00019105902637220614,-0.00010357198937331921
1771825554.527584,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-1.2183664825838984e-09,-0.0001218709840069576,-6.785551460648624e-05
1771825554.9596186,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-8.981645798724057e-10,-4.461882101939373e-05,-3.003552497303313e-05
