t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref,v_meas,w_meas,reward
1769648098.6830306,0.9961593229323625,0.0,0.08592920899391175,1.0534138083457947,0.0,0.09351536631584167,0.25,0.054594154396723764,0.04681638076184896,0.031665906787325185,-0.21781433372158285
1769648098.7954555,0.9945576174184679,0.0,0.07445780634880067,1.0975979179143907,0.0,0.08749675750732422,0.25,0.05407447145847454,0.13283964629152697,0.008447632533491947,-0.14229560059634763
1769648098.903966,1.0100481523200868,0.00017999671399593353,0.06378819704055787,1.1257912576198579,0.0,0.08092855811119079,0.25,0.05514295979675974,0.19405600118291702,0.006870928002380521,-0.08023768516738373
1769648099.0249329,1.0354689074680208,0.0005496469140052795,0.05454459249973298,1.1419248089194298,0.0,0.07427761673927306,0.25,0.05426815812225829,0.20423464511387177,0.03943395204453564,-0.05643876032920507
1769648099.150284,1.0573419151827692,0.0009608286246657372,0.04734109282493592,1.1549838677048683,0.0,0.06825291037559508,0.25,0.05091315787455083,0.25301413688278135,0.13299881015351409,-0.05341344883316082
1769648099.281788,1.0717736957594752,0.0015533636137843132,0.046659686267375954,1.1549619962708675,0.0,0.0641310343146324,0.25,0.0500810549955773,0.25472680594430747,0.142958663173135,-0.052161595335048404
1769648099.4672172,1.084800179116428,0.0021541545540094374,0.04659740858711303,1.1542345423498772,0.0,0.0602292963862419,0.25,0.048610553967603894,0.24836990804744896,0.11306835677140814,-0.03684802399462585
1769648099.6262565,1.1013559622690081,0.0027278603240847585,0.04477753289975227,1.1557039219202123,0.0,0.05579234242439269,0.25,0.046553764240729836,0.24401129264442853,0.04038822181420445,-0.016339492064554532
1769648099.782688,1.1282920433208345,0.003266856074333191,0.03893905409611762,1.1603555805297219,0.0,0.05004014611244201,0.25,0.04435535850829182,0.24447892358265108,0.027483590420886488,-0.015247423600383383
1769648099.926622,1.1570131553336978,0.0038040320575237277,0.032487593973055486,1.1652388918460928,0.0,0.04411710441112517,0.25,0.04417513888742404,0.25040226013694167,0.04417409558196336,-0.002071832305779694
1769648100.045916,1.1840606672689318,0.004365198761224747,0.027105136597529056,1.1683666738928877,0.0,0.038512589931488025,0.25,0.0430581986618202,0.2487883108965998,0.04549015511353109,-0.002559273282412411
