t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,reward
1770368835.7930925,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0004577522357708265,-0.0002746513414624959
1770368836.2021577,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0003955865281389618,-0.00020400983483266736
1770368836.6123667,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00035814417717569476,-0.0001828163236841741
1770368837.0249112,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00034919897551327004,-0.0001754940079228775
1770368837.435477,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00024703895064952475,-0.0001337354778111369
1770368837.8749993,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00021480066762882006,-0.0001106241621164805
1770368838.2853272,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-9.821964793059435e-05,-6.0767925935119745e-05
1770368838.702763,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00014310645005040192,-7.604190523718171e-05
1770368839.1278656,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00017635319588103264,-9.150127252357939e-05
1770368839.5409293,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0003056544466399701,-0.00016575734839587882
1770368839.9859886,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00020657588717729476,-0.00011319579953491491
1770368840.4067814,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00022468628804580228,-0.00011415418410975189
1770368840.8472846,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00029523227167702336,-0.0001546707342016338
1770368841.260617,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00029345781045267443,-0.0001469063513487721
1770368841.6694677,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00034536846276242666,-0.00017787529661218856
1770368842.0800626,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0003153444576241565,-0.00016067462932590527
