t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref,v_meas,w_meas,reward
1770269080.887212,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00024262220150782042,-0.00014025418852940498
1770269081.3096075,1.2,0.0,0.03,1.23,0.0,0.1,0.25,0.0017351123357921747,0.06682742491938018,0.0019561159298931556,-0.1835029506908104
1770269081.7261136,1.2,0.0,0.02990197576403618,1.23,0.0,0.1,0.25,0.0029076366694498756,0.2509984744838909,0.005219090190461652,-0.0024804986704536364
1770269082.1446493,1.200303980036974,0.0,0.02984699125170708,1.23,0.0,0.1,0.25,0.005528438992712635,0.25702331939058654,0.006553040896866147,-0.0076690154133037414
1770269082.581569,1.200619138995409,0.0,0.02979333703994751,1.23,0.0,0.1,0.25,0.05344637669926003,0.25631626103583044,0.012132149314968858,-0.027531285569786297
1770269082.9912899,1.2009853865039348,0.0,0.02972804715871811,1.23,0.0,0.1,0.25,-0.0020460858350170585,0.25291133472580635,0.021489645894974162,-0.015614950248802488
1770269083.4050336,1.2012589406669139,0.0,0.029682974776625633,1.23,0.0,0.1,0.25,-0.00019900581172983475,0.25165397405708895,0.017895165245766828,-0.011060507650758012
1770269083.831977,1.2015388399171827,0.0,0.029635278620123863,1.23,0.0,0.1,0.25,-0.006634363874709576,0.25347081481080674,0.007118186993109271,-0.011424788069981923
1770269084.2452078,1.2018312715315818,0.0,0.02958468192279339,1.23,0.0,0.1,0.25,-0.07045248824312669,0.24755188378348775,0.009805034276543239,-0.042845562204690615
1770269084.678199,1.2020238206541538,0.0,0.02958468192279339,1.23,0.0,0.1,0.25,-0.061797006847737354,0.25069003256896827,-0.010481581486850402,-0.028376406825751106
1770269085.0917292,1.2022677772951127,0.0,0.02958468192279339,1.23,0.0,0.1,0.25,-0.06153395946838045,0.2484641491184171,-0.026752512293384465,-0.020553667549734294
1770269085.5052762,1.2025356993019582,0.0,0.029532854531407356,1.23,0.0,0.1,0.25,-0.06448180036121166,0.25006716369823184,-0.0378583774102273,-0.014489461685408307
1770269085.9217684,1.2028209616935255,0.0,0.029476872972249983,1.23,0.0,0.1,0.25,-0.07154857091528423,0.24850453016523472,-0.04627039958743623,-0.014975757716410177
1770269086.3404765,1.2031082397007944,0.0,0.029418541277647016,1.23,0.0,0.1,0.25,-0.08352522286031852,0.24773660404204315,-0.05353245565740098,-0.0179859851664121
1770269086.7551308,1.2033903883695605,0.0,0.029360100052356716,1.23,0.0,0.1,0.0,-0.5,0.20585115838704426,-0.11528320011613925,-0.4043846327748485
1770269087.1954966,1.2033903883695605,0.0,0.029360100052356716,1.2296962042951585,0.0,0.10010322021126748,0.0,-0.5,0.007144243932684433,-0.18202608114411184,-0.17280549146342578
1770269087.617421,1.2033903883695605,0.0,0.029360100052356716,1.2296962042951585,0.0,0.10019792763829233,0.0,-0.5,-0.010535218993876569,-0.22503069405072024,-0.1523203332591773
1770269088.04253,1.2033903883695605,0.0,0.029360100052356716,1.2296962042951585,0.0,0.1002863043010235,0.25,0.0017845894338384578,0.0663712083555238,-0.21881455765971294,-0.29454997883035267
1770269088.4684882,1.2037480882358553,0.0,0.029180100052356717,1.2296962042951585,0.0,0.1002863043010235,0.25,0.007912712965296146,0.2455193894876031,-0.18571318506729936,-0.104603696787936
1770269088.877557,1.2042880882358553,0.0,0.029034507848024364,1.2296962042951585,0.0,0.1002863043010235,0.25,0.004614276462841448,0.24960674649941153,-0.14470744555641582,-0.07915468846130547
1770269089.290634,1.2048280882358553,0.0,0.028908511948585507,1.2296962042951585,0.0,0.1002863043010235,0.25,0.0011584972465218156,0.2536902664229064,-0.1114184994578498,-0.06330765938494878
1770269089.7097354,1.2053208538591864,0.0,0.028799407485723492,1.2296962042951585,0.0,0.1002863043010235,0.25,-0.03386360337116005,0.25169165433669294,-0.0888949764035862,-0.03145969315833237
1770269090.1381657,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.1002863043010235,0.0,-0.5,0.0994204326518393,-0.10393849911499949,-0.29895553536548086
1770269090.560095,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10039219069242479,0.0,-0.5,-0.008291447208745821,-0.13979848086588417,-0.1919782049508922
1770269090.996361,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10049218418478967,0.0,-0.5,-0.007664082755444063,-0.16914217633347137,-0.17602736413546707
1770269091.474697,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10058835237503053,0.0,-0.5,0.0020531552893419537,-0.17784515197889111,-0.16400087686443837
1770269091.902843,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10068353943467141,0.0,-0.5,-0.005080302985442301,-0.2053642456450128,-0.15515008952954806
1770269092.3251495,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10077479905366898,0.0,-0.5,-0.0014203537742753934,-0.2216636162945644,-0.14221848269194834
1770269092.762768,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10086381134092809,0.0,-0.5,-0.0022764373721550304,-0.2525343343136888,-0.12909634201722306
1770269093.1766264,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.1009483122330904,0.0,-0.5,0.00021934831654358598,-0.2894544891652141,-0.10918411921908906
1770269093.6072156,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10102726692855359,0.0,-0.5,-0.003514461168183738,-0.3287683213121344,-0.09306168372680856
1770269094.0231776,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10110003947019577,0.0,-0.5,0.0006005745026498591,-0.3883715560379957,-0.06237511995623813
1770269094.4353404,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10116316374123097,0.0,-0.5,-0.00016817370814974826,-0.4773846584837127,-0.020377154710865097
1770269094.8490407,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10121127448141574,0.0,-0.5,-0.0009863825427181496,-0.5768769178322966,-0.04937406739372481
1770269095.2704058,1.2057319882857802,0.0,0.028710209364295,1.2296962042951585,0.0,0.10121127448141574,0.25,-0.15348394073482444,-0.0010298009694542558,-0.613127364829381,-0.484476557716441
1770269095.6891367,1.2062719882857802,0.0,0.028530209364295,1.2300455801296235,0.0,0.10112447860002517,0.0,-0.5,0.20723874989459137,-0.549581875791312,-0.23838423669405429
1770269096.111098,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10112447860002517,0.0,-0.5,0.038485216121350196,-0.5291796152507487,-0.0551152498007809
1770269096.534163,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10112447860002517,0.0,-0.5,0.002927560691877936,-0.5017259492224744,-0.006535901905942562
1770269096.944327,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10112447860002517,0.0,-0.5,-0.0024499578497948955,-0.46393063057385747,-0.024264174427727853
1770269097.3611548,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10117489715039729,0.0,-0.5,-0.001881144298569705,-0.43135941458152127,-0.03945855860704269
1770269097.7805834,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.1012308363521099,0.0,-0.5,0.008842048445656774,-0.3977434647606133,-0.06333191104744093
1770269098.210941,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10129241508603096,0.0,-0.5,-0.005260119668460346,-0.35863017981658524,-0.07985635825457053
1770269098.62584,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10136038556158543,0.0,-0.5,0.006837124014497236,-0.33853408939331403,-0.08957968836016734
1770269099.0425541,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10143166921436787,0.0,-0.5,-0.0007061028619252124,-0.32352662304149526,-0.09044353797635946
1770269099.455311,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10150529542803766,0.0,-0.5,0.0005862983732310021,-0.3166861427090957,-0.09292727505192312
1770269099.875103,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10158001269459725,0.0,-0.5,-0.00860914878302111,-0.31200147765684055,-0.10307687645982634
1770269100.309172,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10165537855684757,0.0,-0.5,-0.0046315463626710315,-0.3034948540796863,-0.10373478168054331
1770269100.7266915,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10173211095094681,0.0,-0.5,-0.00041178460198772855,-0.32078385248791014,-0.09174875819885504
1770269101.1454654,1.2062719882857802,0.0,0.028530209364295,1.229837655158043,0.0,0.10180617335617542,0.25,-0.11020605359191338,0.03046901295715784,-0.3233869113479599,-0.32638172180687036
1770269101.568997,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10180617335617542,0.0,-0.5,0.1018987275805561,-0.31262328939187106,-0.19666344508022945
1770269101.9867072,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10188153854787349,0.0,-0.5,0.010978177025762563,-0.36713020585805883,-0.08286376574335193
1770269102.4062948,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10194819162428378,0.0,-0.5,0.0018564829712867956,-0.41521386735811044,-0.049057915442236734
1770269102.8177915,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10200684444904327,0.0,-0.5,-0.0038208260864832895,-0.4763448715199095,-0.02176149074270844
1770269103.27818,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10205515099585057,0.0,-0.5,0.0003992563879762583,-0.5258817441122171,-0.01829381570331557
1770269103.6901534,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10205515099585057,0.0,-0.5,-0.0004420977650845727,-0.406920140377447,-0.05887818794983808
1770269104.1214292,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10211519078016282,0.0,-0.5,-0.0004100050998138491,-0.31737032519663616,-0.10067982401957684
1770269104.5487745,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10218979178369046,0.0,-0.5,-0.00032556737627324636,-0.25154392409281173,-0.13113624544024982
1770269104.9645383,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.1022744664400816,0.0,-0.5,-0.0002322819604384646,-0.19585124373705462,-0.15787592812748685
1770269105.3898082,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10236713964760305,0.0,-0.5,-0.00017073341092465244,-0.15343769249062633,-0.17769324229025432
1770269105.8149765,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10246554102361204,0.0,-0.5,-0.00013257076930383612,-0.12145502741434687,-0.19260332356975834
1770269106.252046,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10256803997814656,0.0,-0.5,-0.00010143493497825288,-0.09229771759183389,-0.20686830712131257
1770269106.6782687,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10267410218298437,0.0,-0.5,-7.898094352037384e-05,-0.07369885779572476,-0.21508943802526892
1770269107.0974164,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10278234983026983,0.0,-0.5,-5.805589505676292e-05,-0.05758338452231866,-0.22287791096123805
1770269107.5134282,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10289243538081648,0.0,-0.5,-4.5142761512533244e-05,-0.04573819134566992,-0.22836056640634245
1770269107.9423292,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10300383863627913,0.0,-0.5,-3.8080018589991046e-05,-0.03566629589231514,-0.23321212161776791
1770269108.365127,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10311634005248549,0.0,-0.5,-2.7110161874046434e-05,-0.027763716310393455,-0.2369355099648695
1770269108.786843,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.1032296889716387,0.0,-0.5,-2.112916082560575e-05,-0.02218637356363284,-0.23948567665368525
1770269109.1985993,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10334362838447096,0.0,-0.5,-1.617456340951884e-05,-0.01743315838299087,-0.2417749168899783
1770269109.6202264,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10345806611955168,0.0,-0.5,-1.3000559243485743e-05,-0.014050424440590532,-0.24332606173318827
1770269110.0459886,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.1035728556853533,0.0,-0.5,-1.0117897136248169e-05,-0.011191059615849187,-0.24470052457168578
1770269110.478231,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10368794088423254,0.0,-0.5,-7.241215795636942e-06,-0.008779672984780773,-0.2458585433865121
1770269110.9001908,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10380327415525915,0.0,-0.5,-5.238129452453304e-06,-0.006905251857933735,-0.24674005431317028
1770269111.3303404,1.2065923617160323,0.0,0.028350209364295,1.229837655158043,0.0,0.10391879939734938,0.25,-0.10931231400173405,0.03365251138495713,-0.058857202812487464,-0.24677023930512157
1770269111.7605836,1.2065923617160323,0.0,0.028249312224984165,1.229837655158043,0.0,0.10391879939734938,0.25,-0.10067359033016762,0.25767343209591576,-0.09939936788866321,-0.012364759824285535
1770269112.1789167,1.2069441407132153,0.0,0.028176214368939398,1.229837655158043,0.0,0.10391879939734938,0.25,-0.09519079051206088,0.2507752077013798,-0.12269091954020495,-0.016854427380605996
1770269112.590144,1.207329503434897,0.0,0.02808871884405613,1.229837655158043,0.0,0.10391879939734938,0.25,-0.10744362647665867,0.25233355594874063,-0.11726461606917955,-0.007786681092103609
1770269113.0015473,1.2076927149188523,0.0,0.02800779458105564,1.229837655158043,0.0,0.10391879939734938,0.25,-0.1132980852395227,0.25277218810341595,-0.11492050613944557,-0.003817809546350785
1770269113.427345,1.20804516648531,0.0,0.027929835736155508,1.229837655158043,0.0,0.10391879939734938,0.25,-0.12355927872172329,0.25195354739189785,-0.11337633647593685,-0.007199435481141936
1770269113.8615093,1.2083802199888234,0.0,0.027855483877658842,1.229837655158043,0.0,0.10391879939734938,0.0,-0.5,0.24189223348806385,-0.11609385821959842,-0.4341170565526308
1770269114.2723272,1.2083802199888234,0.0,0.027855483877658842,1.2294906046271326,0.0,0.10402093198359015,0.21875000000000006,-0.12898724184554372,0.17478091383366112,-0.15051409904189475,-0.05817453884674408
1770269114.6929085,1.208653734916449,0.0,0.027758714711666105,1.2294906046271326,0.0,0.10402093198359015,0.0,-0.5,0.13476779542260825,-0.16358405144705915,-0.3042827649395951
1770269115.1023386,1.208653734916449,0.0,0.027758714711666105,1.229282921934128,0.0,0.10411871664464477,0.18750000000000006,-0.13042163373532176,0.13533618797053912,-0.16433612449055007,-0.06919626471142419
1770269115.5133686,1.2088953712964061,0.0,0.027658520214557645,1.229282921934128,0.0,0.10411871664464477,0.0,-0.5,0.09233872770162468,-0.17170338344140418,-0.257223761876008
1770269115.9264934,1.2088953712964061,0.0,0.027658520214557645,1.229282921934128,0.0,0.10421557367980483,0.18750000000000006,-0.12731687776830491,0.08563061019761543,-0.16952936950276648,-0.12319303706347917
1770269116.3833814,1.2090650729066137,0.0,0.027544142249822615,1.2294637125635148,0.0,0.10421557367980483,0.0,-0.5,0.08732990204407291,-0.1684340113171539,-0.2532224322040572
1770269116.8117287,1.2090650729066137,0.0,0.027544142249822615,1.2294637125635148,0.0,0.10431288496315481,0.17708333333333337,-0.1282087054839663,0.07463365765511631,-0.16618599351227686,-0.12166312147286004
1770269117.235671,1.2092137726110224,0.0,0.027432971144914626,1.2296473435878754,0.0,0.10431288496315481,0.0,-0.5,0.07040703881912343,-0.17846413205643233,-0.23240278664532282
1770269117.666729,1.2092137726110224,0.0,0.027432971144914626,1.2296473435878754,0.0,0.10440875742375853,0.23958333333333343,-0.12548142700151174,0.05382121251982819,-0.18166503188446073,-0.21417401323778257
1770269118.0783193,1.2092137726110224,0.0,0.027288457499742506,1.2299316864967347,0.0,0.10440875742375853,0.0,-0.5,0.16727131516541238,-0.17772358038301286,-0.32880367012405076
1770269118.4961338,1.2092137726110224,0.0,0.027288457499742506,1.229684486796856,0.0,0.10450410643517974,0.0,-0.5,0.006093630846509332,-0.17074329327429452,-0.1714200129202339
1770269118.910564,1.2092137726110224,0.0,0.027288457499742506,1.229684486796856,0.0,0.10460032760441305,0.0,-0.5,-0.01370478104050956,-0.19496195085352258,-0.16864567137167108
1770269119.3296258,1.2092137726110224,0.0,0.027288457499742506,1.229684486796856,0.0,0.10469286768853667,0.2083333333333334,-0.13230351671569046,0.09233308821363821,-0.19348378838273836,-0.14673819720029757
1770269119.742774,1.2094188347053532,0.0,0.027158673892021177,1.2298819554448128,0.0,0.10469286768853667,0.0,-0.5,0.11668249296229746,-0.21345680288000782,-0.26195139297202047
1770269120.1681266,1.2094188347053532,0.0,0.027158673892021177,1.2298819554448128,0.0,0.10478360901892188,0.0,-0.5,0.0036646388482007098,-0.2553978638194328,-0.1301598130324268
1770269120.5900095,1.2094188347053532,0.0,0.027158673892021177,1.2298819554448128,0.0,0.10486776361107829,0.18750000000000006,-0.12319712596328553,0.009468650517689801,-0.28122220235529793,-0.25962632153190296
1770269121.0043905,1.2096492172014717,0.0,0.026980725063085555,1.23017982606411,0.0,0.10482103689074519,0.0,-0.5,0.1531665647114428,-0.28501086164095263,-0.2610399998195319
1770269121.4192164,1.2096492172014717,0.0,0.026980725063085555,1.2299712634992601,0.0,0.10490022659063342,0.0,-0.5,0.008136798225867152,-0.3647412111633087,-0.08373922759644842
1770269121.8529623,1.2096492172014717,0.0,0.026980725063085555,1.2299712634992601,0.0,0.10496726290106775,0.21875000000000006,-0.16178436037190375,-0.00016763881439073148,-0.42697559579140215,-0.3577366949869494
1770269122.2787404,1.2100265290796761,0.0,0.026800725063085555,1.2303066755819323,0.0,0.10490648674845697,0.0,-0.5,0.1796946090683209,-0.40410864745972686,-0.22992698017162502
1770269122.7333097,1.2100265290796761,0.0,0.026800725063085555,1.2300918872666362,0.0,0.10496506284594538,0.0,-0.5,0.02112222222871941,-0.46523812359587363,-0.04461610804439728
1770269123.1550744,1.2100265290796761,0.0,0.026800725063085555,1.2300918872666362,0.0,0.10501513870656493,0.0,-0.5,0.004258670458662275,-0.48869039531990943,-0.012258699971111137
1770269123.571448,1.2100265290796761,0.0,0.026800725063085555,1.2300918872666362,0.0,0.10506128412246707,0.0,-0.5,0.00236224592885606,-0.48191821704271304,-0.012080355235219182
1770269123.9939423,1.2100265290796761,0.0,0.026800725063085555,1.2300918872666362,0.0,0.10510860422253612,0.0,-0.5,-0.004938795999828049,-0.4792694796083088,-0.015568929939114079
1770269124.4083936,1.2100265290796761,0.0,0.026800725063085555,1.2300918872666362,0.0,0.10515641658842567,0.0,-0.5,-0.0006579828296341479,-0.46717497403955366,-0.01827994636673283
1770269124.8348002,1.2100265290796761,0.0,0.026800725063085555,1.2300918872666362,0.0,0.1052062747126818,0.0,0.5,0.005575864977152515,-0.43917922914841934,-0.4779650540404756
1770269125.257432,1.2100265290796761,0.0,0.026800725063085555,1.2303193167686466,0.0,0.10505450138986114,0.0,0.5,0.026977110094090526,-0.34474165478305024,-0.45879169492215255
1770269125.6768508,1.2100265290796761,0.0,0.026800725063085555,1.2305272843766215,0.0,0.10490617867529395,0.0,0.5,0.002548161452643883,-0.23013266135556676,-0.3790753914731756
1770269126.0937536,1.2100265290796761,0.0,0.026800725063085555,1.230754936051369,0.0,0.10476223741352561,0.0,0.5,-0.00587251716002587,-0.11939228934120312,-0.3266426990320638
1770269126.5334532,1.2100265290796761,0.0,0.026800725063085555,1.2309856770515444,0.0,0.10462489837706092,0.0,0.5,-0.0011682761765262418,-0.007622204480674324,-0.2661563869029163
1770269126.9500148,1.2100265290796761,0.0,0.026800725063085555,1.2312011468195918,0.0,0.10449671237885955,0.0,0.5,0.000857759777382458,0.07974038639323117,-0.2197238256681574
1770269127.3660386,1.2100265290796761,0.0,0.026800725063085555,1.2314028596019748,0.0,0.10437734050571922,0.0,0.5,-0.0017561238235326308,0.1735560816129793,-0.17435965253901778
1770269127.7846167,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10426908372819427,0.0,-0.5,0.002632564207096011,0.11491249978055283,-0.3159531722806151
1770269128.197994,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10439567267477516,0.0,-0.5,-0.025513303396688166,0.005052749098927525,-0.28902565301431443
1770269128.62427,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10451162444174293,0.0,-0.5,0.005486792564927676,-0.06619008459580601,-0.22951603363649803
1770269129.0396817,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10462087092220787,0.0,-0.5,0.0033794537270058016,-0.08537074547374027,-0.2126121470779291
1770269129.4552686,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10472783763229851,0.0,-0.5,-0.00050218112734807,-0.1322182597654333,-0.1890778026738007
1770269129.8712156,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10482897168576721,0.0,-0.5,-0.006005890324548889,-0.17122773027401414,-0.1742929722383999
1770269130.2875648,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10492489509761338,0.0,-0.5,0.000688834848784237,-0.20504809660707332,-0.15154682317855347
1770269130.6997492,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10501629951298241,0.0,-0.5,-0.004250861031840261,-0.2154408728982288,-0.1475697022118414
1770269131.1163037,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10510615213096146,0.0,-0.5,-0.0034645017047345776,-0.22628455766373615,-0.14140659134941727
1770269131.541383,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10519446819722657,0.0,-0.5,0.01196657752474215,-0.2196721485023177,-0.15279174418972513
1770269131.9574707,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10528396539568906,0.0,-0.5,-0.013366133544588812,-0.2206083948972341,-0.1531555607354634
1770269132.3738966,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.1053729218500853,0.0,-0.5,-0.0023555428287782157,-0.21104690483951988,-0.14778823941478972
1770269132.8075614,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10546342923820023,0.0,-0.5,-0.0017146571002218725,-0.2355397738004943,-0.13639405709607216
1770269133.2334027,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10555043375790124,0.0,-0.5,0.09138809400287186,-0.24211968704979173,-0.22098624180290574
1770269133.6458607,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.1056370037168265,0.0,-0.5,0.008528171340429927,-0.2666280351093354,-0.1276649885917166
1770269134.0618317,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10571953006327157,0.0,-0.5,0.005306740329209618,-0.2868853410875623,-0.11388980038325115
1770269134.4873195,1.2100265290796761,0.0,0.026800725063085555,1.2315924615025524,0.0,0.10579893269300467,0.0,-0.5,0.0011566222631259713,-0.36263339550964613,-0.0774147299505113
