t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref,v_meas,w_meas,reward
1769648929.9026978,0.9989944523200393,0.0,0.09786360055208207,1.0120931543409823,6.533804349601269e-05,0.09914502061903477,0.0,0.0,0.0,0.0,-0.0
1769648930.0109127,0.9979889046400785,0.0,0.09572720110416413,1.0241863086819647,0.00013067608699202538,0.09829004123806953,0.0,0.0,0.0,0.0,-0.0
1769648930.1232674,0.9969833569601178,0.0,0.0935908016562462,1.036279463022947,0.00019601413048803807,0.0974350618571043,0.0,0.0,0.0,0.0,-0.0
1769648930.2354727,0.995977809280157,0.0,0.09145440220832826,1.0483726173639294,0.00026135217398405076,0.09658008247613906,0.0,0.0,0.0,0.0,-0.0
1769648930.3445852,0.9949722616001963,0.0,0.08931800276041033,1.0604657717049117,0.00032669021748006345,0.09572510309517382,0.0,0.0,0.0,0.0,-0.0
1769648930.4562309,0.9939667139202355,0.0,0.08718160331249239,1.072558926045894,0.00039202826097607614,0.09487012371420858,0.0,0.0,0.0,0.0,-0.0
1769648930.5727222,0.9929611662402748,0.0,0.08504520386457445,1.0846520803868764,0.00045736630447208883,0.09401514433324334,0.0,0.0,0.0,0.0,-0.0
1769648930.6924696,0.991955618560314,0.0,0.08290880441665652,1.0967452347278588,0.0005227043479681015,0.09316016495227811,0.0,0.0,0.0,0.0,-0.0
1769648930.8023677,0.9909500708803533,0.0,0.08077240496873858,1.1088383890688411,0.0005880423914641142,0.09230518557131287,0.0,0.0,0.0,0.0,-0.0
1769648930.9111874,0.9899445232003925,0.0,0.07863600552082065,1.1209315434098235,0.0006533804349601268,0.09145020619034763,0.0,0.0,0.0,0.0,-0.0
1769648931.0210738,0.9889389755204318,0.0,0.07649960607290271,1.1330246977508058,0.0007187184784561394,0.0905952268093824,0.0,0.0,0.0,0.0,-0.0
1769648931.1356063,0.987933427840471,0.0,0.07436320662498477,1.1451178520917882,0.0007840565219521521,0.08974024742841716,0.0,0.0,0.0,0.0,-0.0
1769648931.251221,0.9869278801605103,0.0,0.07222680717706684,1.1572110064327705,0.0008493945654481647,0.08888526804745192,0.0,0.0,0.0,0.0,-0.0
1769648931.358293,0.9859223324805495,0.0,0.0700904077291489,1.1693041607737529,0.0009147326089441773,0.08803028866648668,0.0,0.0,0.0,0.0,-0.0
1769648931.4654493,0.9849167848005888,0.0,0.06795400828123097,1.1813973151147352,0.00098007065244019,0.08717530928552145,0.0,0.0,0.0,0.0,-0.0
1769648931.5819964,0.983911237120628,0.0,0.06581760883331303,1.1934904694557176,0.0010454086959362026,0.08632032990455621,0.0,0.0,0.0,0.0,-0.0
1769648931.699162,0.9829056894406673,0.0,0.0636812093853951,1.2055836237967,0.0011107467394322152,0.08546535052359097,0.0,0.0,0.0,0.0,-0.0
1769648931.808584,0.9819001417607065,0.0,0.06154480993747716,1.2176767781376823,0.0011760847829282279,0.08461037114262573,0.0,0.0,0.0,0.0,-0.0
1769648931.919964,0.9808945940807458,0.0,0.05940841048955922,1.2297699324786646,0.0012414228264242405,0.0837553917616605,0.0,0.0,0.0,0.0,-0.0
1769648932.0334902,0.979889046400785,0.0,0.057272011041641285,1.241863086819647,0.0013067608699202531,0.08290041238069526,0.0,0.0,0.0,0.0,-0.0
1769648932.1412935,0.9788834987208243,0.0,0.05513561159372335,1.2539562411606293,0.0013720989134162658,0.08204543299973002,0.0,0.0,0.0,0.0,-0.0
1769648932.2569246,0.9778779510408635,0.0,0.05299921214580541,1.2660493955016117,0.0014374369569122784,0.08119045361876479,0.0,0.0,0.0,0.0,-0.0
