t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref,v_meas,w_meas,reward
1770270939.1395283,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003619170524994987,-0.0001846517719012058
1770270939.5467312,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033744965762760724,-0.00017117156830099276
1770270939.9630718,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033022922264613094,-0.0001658366548212131
1770270940.3703527,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00027853202649896313,-0.00014443573286419836
1770270940.7800364,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00034510382075309714,-0.00017920908980196198
1770270941.2048202,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029048296187339674,-0.00015070356682466842
1770270941.6142921,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00025947386728270136,-0.00013283784310042022
1770270942.0241508,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00015375792028943193,-8.74505548440429e-05
1770270942.4294024,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00021698312333276633,-0.00011481408197071661
1770270942.8360715,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002971209489148251,-0.0001565742570156184
1770270943.2544997,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003192717353528554,-0.00016185094632023073
1770270943.6763737,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004405750185144365,-0.00023241783757337633
1770270944.1154118,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0005533095915399241,-0.0002879282530725108
1770270944.5280807,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0006564860508284291,-0.000338560671343065
1770270944.9393554,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0007378710659865082,-0.00037707403450906203
1770270945.351419,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0007531584540997684,-0.0003781079658612102
1770270945.772116,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0006156748222625425,-0.00032158577431499384
1770270946.194512,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0006822539157121777,-0.00034778486720105236
1770270946.605866,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004760486071000625,-0.0002586448344112428
1770270947.0244594,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00047581604287142445,-0.00023793127785857603
1770270947.4330373,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00038520052851843186,-0.0002016618156945152
