t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref,v_meas,w_meas,reward
1770166198.8492618,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00016953052972818836,-8.585679814271205e-05
1770166199.2583032,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003078216040190668,-0.00016773990943862125
1770166199.6674306,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00019541063810791384,-0.00010894641564507222
1770166200.074816,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002598370394718913,-0.0001363611598723434
1770166200.484237,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00033302114372905293,-0.00017382898229024264
1770166200.8977451,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004267480221154393,-0.0002227466988963583
1770166201.310347,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.000301312146452752,-0.00016319966079264472
1770166201.725341,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003539460457366294,-0.00018223641279670243
1770166202.135837,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0001599344082183508,-9.936836786100326e-05
1770166202.5458462,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00025795510840095627,-0.0001387796242187387
1770166202.9585626,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00031250766270182414,-0.00016170908678099887
1770166203.3791244,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00012928835537659797,-8.29661084208216e-05
1770166203.8122597,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00021541533715945812,-0.00011632036675801507
1770166204.222435,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0001087563072655191,-6.504405662215345e-05
1770166204.630877,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00030557877470773273,-0.00017247163409808773
1770166205.0399797,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003022479671647783,-0.00015145706433668458
1770166205.4532373,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003601614980323092,-0.00018587210210290768
1770166205.8702874,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0003404522814274045,-0.00017219706237419272
1770166206.2956975,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00040333318719272575,-0.000207954684172895
1770166206.7228603,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0004959618256240104,-0.00025724377665513364
1770166207.1415687,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00028543821681371135,-0.00016377146928788557
1770166207.5543947,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00040102247175291257,-0.0002120696613703764
1770166207.9695938,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00028085361582096526,-0.00015244369350367735
1770166208.3840337,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00025488526212642386,-0.00013003946643266607
1770166208.8098223,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00026080597479386755,-0.00013099505866367815
1770166209.2237244,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029195614017957553,-0.00014909308662835856
1770166209.6382024,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.0002799153120832947,-0.00014116173885127544
1770166210.0502849,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00022609943948465332,-0.00011843130700219079
1770166210.4740229,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,-0.00029733213667505135,-0.00015578933805656547
1770166210.8929415,1.2,0.0,0.03,1.23,0.0,0.1,0.25,0.1090907890394616,0.0927251738202111,0.007958089388345337,-0.20866671815784907
1770166211.3140726,1.2001733358210325,0.0,0.029879917899370192,1.23,0.0,0.1,0.25,0.10882768162636838,0.2451334031779994,0.03203590638806613,-0.04567026614112381
1770166211.729922,1.2005584502238034,0.0,0.029805440792441365,1.23,0.0,0.1,0.25,0.10538123848337227,0.25546562818566726,0.04588192412444362,-0.03659988713876934
1770166212.154458,1.2009336444228886,0.0,0.029741068505644796,1.23,0.0,0.1,0.25,0.1023116235576567,0.25443100713276445,0.05523271507703177,-0.028905540468335735
1770166212.5733488,1.20128827639997,0.0,0.029681827971339222,1.23,0.0,0.1,0.25,0.09852067025417655,0.2528334554627126,0.06642273366259638,-0.02000142561705912
1770166212.9866168,1.2016173619776964,0.0,0.02962871252954006,1.23,0.0,0.1,0.25,0.09472625291766021,0.2517701820131471,0.07452654831223408,-0.012680415780823937
1770166213.4001946,1.201926623530984,0.0,0.02958038834452629,1.23,0.0,0.1,0.25,0.09067034249655871,0.2500775370071519,0.08002511656144683,-0.005950006799629123
1770166213.8125792,1.2022188668543101,0.0,0.02958038834452629,1.23,0.0,0.1,0.25,0.08772208891523252,0.25002929585545797,0.08507273773799447,-0.001858733561731757
1770166214.2349222,1.202498884164691,0.0,0.02958038834452629,1.23,0.0,0.1,0.25,0.08389672276820936,0.24870074584543567,0.08986381804671591,-0.004761909824689749
1770166214.6532235,1.2027638025426866,0.0,0.02958038834452629,1.23,0.0,0.1,0.25,0.04156613403965102,0.24786966847758857,0.08126922436338088,-0.022841336052609865
1770166215.0652833,1.2029861810266973,0.0,0.02958038834452629,1.23,0.0,0.1,0.25,0.045208015471233744,0.2501597582033827,0.07260437131609984,-0.014724421430543862
1770166215.4773974,1.2032317829293013,0.0,0.02958038834452629,1.23,0.0,0.1,0.25,0.050754257500653044,0.25049693028101544,0.0689338566074514,-0.00995378130527946
1770166215.8974433,1.2034913823741675,0.0,0.02958038834452629,1.23,0.0,0.1,0.25,0.08253156037042564,0.24623067639784174,0.06561171114932977,-0.012561462758518353
1770166216.3130722,1.2037906646293401,0.0,0.029529991729259488,1.23,0.0,0.1,0.0,0.5,0.25462554541990834,0.07561311018262448,-0.46781913023192556
1770166216.730298,1.2037906646293401,0.0,0.029529991729259488,1.23,0.0,0.09988956133127214,0.0,0.5,0.019250093322485198,0.15781579243234864,-0.19856246533128327
1770166217.143741,1.2037906646293401,0.0,0.029529991729259488,1.23,0.0,0.09977951940417291,0.0,0.5,-0.006945848185506638,0.21878370894651852,-0.15365078536366436
1770166217.5743191,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09967722659349443,0.0,0.5,-0.008445731352437823,0.2752673202819965,-0.12646043234498736
1770166217.9948735,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.0995829420542717,0.0,0.5,-0.006000318968880777,0.3157509206984668,-0.1021732186612944
1770166218.4221709,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09949472255289556,0.0,0.5,-0.0037752207626775723,0.3526437831206113,-0.08114261544458638
1770166218.8463998,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09941223505020143,0.0,0.5,-0.0025173125518467023,0.37649037009835257,-0.06665678620044455
1770166219.2792091,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09933354640305044,0.0,0.5,-0.0010266220848292836,0.39910392181675414,-0.05373601634829237
1770166219.696131,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09925851918578149,0.0,0.5,-0.0038831946498881294,0.41508595925009684,-0.04793841876817398
1770166220.1283808,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.099186138048172,0.0,0.5,0.000930559848532301,0.42238613271424585,-0.04046751083782428
1770166220.5414681,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09911493236720563,0.0,0.5,0.06632824912141894,0.40563557164345865,-0.11518551940676833
1770166220.9600573,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.0990409119707346,0.0,0.5,0.008358191042493439,0.39563310655399525,-0.061541884274442155
1770166221.3804126,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09896527338147164,0.0,0.5,-0.0034520508833852407,0.40532592963459324,-0.05175836837414842
1770166221.8126857,1.2037906646293401,0.0,0.029529991729259488,1.230187824218273,0.0,0.09889128066003323,0.25,0.12860489893879445,0.04418399994372518,0.3942304891929914,-0.3397383392275335
1770166222.2393558,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09889128066003323,0.0,0.5,0.1120875687476232,0.379567209400365,-0.17377029202670333
1770166222.677807,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09881359146833421,0.0,0.5,-0.009695438073137726,0.38183370253326254,-0.0690052361197962
1770166223.11308,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09873580437064172,0.0,0.5,-0.005666118141775767,0.40851702478243196,-0.05407593797547673
1770166223.5343065,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09866235149741175,0.0,0.5,-0.004197229811547123,0.4173767332591472,-0.046394834029645046
1770166223.9551153,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09859035161435606,0.0,0.5,1.3545425927199524e-06,0.42878005257459323,-0.03675166018684071
1770166224.3720868,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.0985202145469189,0.0,0.5,0.001271153723307808,0.43654896764939705,-0.03377356140608966
1770166224.7948363,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09845136365771297,0.0,0.5,0.001518505312957063,0.44405235733495657,-0.03024266561403473
1770166225.2163947,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09838376694262031,0.0,0.5,-0.002605587288228168,0.4512237190423575,-0.02771086393778952
1770166225.6381073,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.09831741064190869,0.0,0.5,-0.0035832600467278057,0.45384899019487507,-0.02692129206454203
1770166226.0630476,1.2032804800218344,0.0,0.02957806989133358,1.2304385541772842,0.0,0.0982515059769154,0.25,0.09080148699030668,0.019959914394655075,0.43331177908774526,-0.4033489527647772
1770166226.4763196,1.2027404800218344,0.0,0.02964883860826492,1.2304385541772842,0.0,0.0982515059769154,0.0,0.5,0.02731106675164397,0.4085970843720956,-0.07548399403716115
1770166226.9073725,1.2027404800218344,0.0,0.02964883860826492,1.2304385541772842,0.0,0.09817791994273667,0.0,0.5,-0.0016703372178662355,0.4321672056079053,-0.03794374653749456
1770166227.331774,1.2027404800218344,0.0,0.02964883860826492,1.2304385541772842,0.0,0.09810835982382302,0.0,0.5,-0.001504922545371662,0.4407475687201893,-0.03198917449650542
1770166227.748441,1.2027404800218344,0.0,0.02964883860826492,1.2304385541772842,0.0,0.09804023331344132,0.0,0.5,-0.0008657944271776547,0.44870647666270846,-0.02730844689007534
1770166228.1650946,1.2027404800218344,0.0,0.02964883860826492,1.2304385541772842,0.0,0.09797343798875813,0.0,0.5,0.0008471398381969889,0.4577884253896536,-0.022861122016064706
1770166228.5860498,1.2027404800218344,0.0,0.02964883860826492,1.2304385541772842,0.0,0.09790815863788131,0.0,0.5,-0.0013598060659237318,0.4713368424332871,-0.01704622655364353
1770166229.0030603,1.2027404800218344,0.0,0.02964883860826492,1.2304385541772842,0.0,0.09784519542276862,0.0,-0.5,0.08890575613572331,0.35557793353355943,-0.5282706137924758
1770166229.4411736,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.097987976500392,0.0,-0.5,0.002554185815442207,0.17785889514235517,-0.3592555372257402
1770166229.884633,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.09811913588821891,0.0,-0.5,-0.004714017203880841,0.010100199241879755,-0.27653998641486827
1770166230.3247523,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.09823623528659348,0.0,-0.5,-0.0015412001596502177,-0.10901823505917732,-0.2089439260601673
1770166230.736585,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.09834024166405204,0.0,-0.5,-0.0011876155172590643,-0.18247375639132493,-0.16729628945481137
1770166231.1476936,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.09843473865568642,0.0,-0.5,-0.0032417858477849686,-0.23969466843136666,-0.1391165428361058
1770166231.560153,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.09852111438512806,0.0,-0.5,-0.0010523326806254293,-0.3056363776295535,-0.10482831478566737
1770166231.9751554,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.09859754915058618,0.0,-0.5,-0.0011096574622890115,-0.34475629464849467,-0.0826435018399358
1770166232.408444,1.2027404800218344,0.0,0.02964883860826492,1.230247031364441,0.0,0.0986677844458819,0.25,0.005990529218470831,0.028702612560214173,-0.33978911311654986,-0.39468392676049063
1770166232.8348377,1.203222354760766,0.0,0.029468838608264922,1.230247031364441,0.0,0.0986677844458819,0.0,0.5,0.00629814538618166,-0.19548742811588635,-0.3684720279441912
1770166233.2650383,1.203222354760766,0.0,0.029468838608264922,1.2304693377614022,0.0,0.09852582265436655,0.0,0.5,0.009012483249671724,-0.07640134679356396,-0.3091217647786859
1770166233.6851037,1.203222354760766,0.0,0.029468838608264922,1.2306801447987556,0.0,0.09839196761429315,0.0,0.5,0.010450741728766262,0.04266717802183342,-0.2510240051993893
1770166234.1063375,1.203222354760766,0.0,0.029468838608264922,1.2308754155802728,0.0,0.09826882093966013,0.0,0.5,-0.009362758681799442,0.13884182337131667,-0.19955931153108944
1770166234.5208967,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09815617911517627,0.0,0.5,0.0038922569984481464,0.22049280068353175,-0.1518109543879038
1770166234.9349318,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09805416677773006,0.0,0.5,0.0002055066617002168,0.2829249214884755,-0.11498625799795685
1770166235.3583934,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09796101341187961,0.0,0.5,-0.0012427077544305718,0.33808336842129644,-0.08771686823706444
1770166235.7781222,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09787623319447047,0.0,0.5,0.001452931879320847,0.36206279173749356,-0.07281947834219378
1770166236.204231,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.0977952211642266,0.0,0.5,0.03638459915089269,0.36123908001680505,-0.10584743031455902
1770166236.6200368,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09771407457828529,0.0,0.5,-0.0020114260643039105,0.371952928927466,-0.06710634649163699
1770166237.033407,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09763465458929546,0.0,0.5,-0.0001118353645767797,0.31396243556840353,-0.09892966691628126
1770166237.458288,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09754615484535702,0.0,0.5,-0.00011506961537362026,0.2448417668249515,-0.13460625307724305
1770166237.8816311,1.203222354760766,0.0,0.029468838608264922,1.231080725784302,0.0,0.09744750481784352,0.0,0.5,-9.615015960293183e-05,0.1936725453177969,-0.15837679965141996
1770166238.3075023,1.203222354760766,0.0,0.029468838608264922,1.2312644630241396,0.0,0.09734187168061742,0.0,0.5,-6.545905865337931e-05,0.15116718739960255,-0.17873240115067154
1770166238.7232904,1.203222354760766,0.0,0.029468838608264922,1.2314558701157572,0.0,0.09723081072866925,0.0,0.5,-5.619230176899273e-05,0.11774627514127617,-0.19452514595696355
1770166239.1480846,1.203222354760766,0.0,0.029468838608264922,1.231652862467766,0.0,0.09711572949945935,0.0,0.5,-4.5529729332227116e-05,0.09319004522726124,-0.20590613010710307
1770166239.5742242,1.203222354760766,0.0,0.029468838608264922,1.231853684499264,0.0,0.09699783605992802,0.0,0.5,-3.266280323733819e-05,0.07249394819440018,-0.21585529840932333
1770166239.9942474,1.203222354760766,0.0,0.029468838608264922,1.2320575491428378,0.0,0.09687766660511501,0.0,0.5,-2.233518171691292e-05,0.056483975668608785,-0.22338134459999165
1770166240.4091997,1.203222354760766,0.0,0.029468838608264922,1.2322636533236506,0.0,0.096755795685649,0.0,0.5,-1.7392482113296834e-05,0.04490230525071521,-0.22872440689854506
1770166240.820469,1.203222354760766,0.0,0.029468838608264922,1.2324713184642795,0.0,0.09663272607624539,0.0,0.5,-1.2571098077444399e-05,0.034940253159415714,-0.23353864972749955
1770166241.2417462,1.203222354760766,0.0,0.029468838608264922,1.2326802838325503,0.0,0.09650864705502994,0.0,0.5,-1.1592293730671811e-05,0.02783453049819461,-0.2368048993107555
1770166241.679317,1.203222354760766,0.0,0.029468838608264922,1.2328901559591297,0.0,0.09638386014521129,0.0,0.5,-8.812287678786042e-06,0.021550671983601232,-0.2398618621473375
1770166242.0971632,1.203222354760766,0.0,0.029468838608264922,1.2331008113336566,0.0,0.09625845569431789,0.0,0.5,-5.955011341439178e-06,0.016707321179778342,-0.24213662950183454
1770166242.5100749,1.203222354760766,0.0,0.029468838608264922,1.233312059133053,0.0,0.09613258066594607,0.0,0.5,-4.600212981542184e-06,0.013115128879440403,-0.24380625500329514
1770166242.9308534,1.203222354760766,0.0,0.029468838608264922,1.233523741321564,0.0,0.09600635967552669,0.0,0.5,-3.2798880448304264e-06,0.01009950843982388,-0.24525508771209453
1770166243.3429177,1.203222354760766,0.0,0.029468838608264922,1.2337357841062548,0.0,0.09587985020816334,0.0,0.5,-2.5797586175203874e-06,0.00793353532835794,-0.24625240940558515
1770166243.763395,1.203222354760766,0.0,0.029468838608264922,1.2339480839324,0.0,0.09575313465058811,0.0,0.5,-2.3180381109936146e-06,0.006149925620622743,-0.24710571619857316
1770166244.1988714,1.203222354760766,0.0,0.029468838608264922,1.2341605945372582,0.0,0.09562625008165844,0.25,0.017506433641745194,0.011510881514174589,0.005403964255373786,-0.24461494931553598
1770166244.6461334,1.203222354760766,0.0,0.02935707912325859,1.2341605945372582,0.0,0.09562625008165844,0.25,0.008004447868994902,0.2445577222391041,0.016873933300330393,-0.011024017381059304
1770166245.0633461,1.203502917535901,0.0,0.029304699835181233,1.2341605945372582,0.0,0.09562625008165844,0.25,0.0024938617226439933,0.25914429168618647,0.007938301935336355,-0.012760074929032052
1770166245.4963264,1.2038153382271528,0.0,0.02925314450562,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.0029921536123564615,0.25124745030869583,0.007193334055531964,-0.0064146909306204815
1770166245.9291167,1.2041087280660867,0.0,0.02920095160424709,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.012200547510204962,0.2539990333724155,0.004172399797971245,-0.012487600452259648
1770166246.346826,1.2043996273452042,0.0,0.029150715261697765,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.015000145439202348,0.25194898318660863,0.0005866724265786989,-0.01010096485663841
1770166246.7603621,1.2046894013518095,0.0,0.029099069471955296,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.019477529494498033,0.25123556611794057,-0.003841095920581671,-0.009496559739614786
1770166247.1963282,1.204979466227889,0.0,0.029046431951522823,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.026673772060309173,0.24894583762852524,-0.005173731556220785,-0.01193744618708287
1770166247.6182148,1.2052584251493215,0.0,0.02899475474774837,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.031016202743724453,0.25100780586868715,-0.009941416773863692,-0.01202196737538182
1770166248.0314002,1.2055430492180585,0.0,0.028942552388906476,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.04183288643878969,0.2504774396948435,-0.01361867393842319,-0.014952271661482684
1770166248.4687324,1.2058185920244455,0.0,0.028891685914993283,1.2341605945372582,0.0,0.09562625008165844,0.25,-0.04348181390319124,0.24830010961521154,-0.017482353787090576,-0.01508598842770553
1770166248.8971198,1.2060947588950395,0.0,0.02883889843225479,1.2341605945372582,0.0,0.09562625008165844,0.22916666666666674,-0.04478666975340084,0.23643899668310073,-0.021972490348653565,-0.019128433374963925
1770166249.3293307,1.206365937758088,0.0,0.028789533147811887,1.2341605945372582,0.0,0.09562625008165844,0.2083333333333334,-0.04661178933712614,0.21348365447811204,-0.02685693363113991,-0.015516193326020396
1770166249.7780375,1.2066133322077988,0.0,0.02874088491439819,1.2341605945372582,0.0,0.09562625008165844,0.18750000000000006,-0.04770471195414474,0.18334035432973433,-0.03000314015068013,-0.013325052223952048
1770166250.1940713,1.206822536126375,0.0,0.02869188036561012,1.2341605945372582,0.0,0.09562625008165844,0.1666666666666667,-0.04972425800622767,0.16715481816822772,-0.03327467231186246,-0.009040097564861847
1770166250.610735,1.2070161043381689,0.0,0.028646110855937004,1.2341605945372582,0.0,0.09562625008165844,0.15625000000000003,-0.05181220976650409,0.1479106842506023,-0.03404922518823527,-0.017298263326169416
1770166251.0338938,1.2071797237122057,0.0,0.0286000543820858,1.2341605945372582,0.0,0.09562625008165844,0.14583333333333334,-0.05400221121074356,0.14404632041183327,-0.03711984553841293,-0.010535257792683158
1770166251.4652476,1.2073435713690517,0.0,0.0286000543820858,1.2341605945372582,0.0,0.09562625008165844,0.15625000000000003,-0.056660258031906136,0.13199481223342427,-0.03921856909432019,-0.03318590459095945
1770166251.907687,1.2074819750761983,0.0,0.02854914623737335,1.2341605945372582,0.0,0.09562625008165844,0.125,-0.05917320432173834,0.12525620879815796,-0.041540425639044656,-0.00930478379397725
1770166252.3403208,1.2076231570744511,0.0,0.02854914623737335,1.2341605945372582,0.0,0.09562625008165844,0.11458333333333333,-0.06368029453417173,0.12177622674219726,-0.04371865771699286,-0.017391535025248192
1770166252.7628627,1.2077604983371493,0.0,0.02854914623737335,1.2341605945372582,0.0,0.09562625008165844,0.10416666666666666,-0.06903206448516265,0.12068660446808918,-0.043699563035974505,-0.029188097994118433
