t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,reward
1770357113.8408828,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0012791578185584582,-0.0007674946911350749
1770357114.2476437,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0010217130213749533,-0.0005366009904058272
1770357114.6525533,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0009920603925557068,-0.000498995459159778
1770357115.0642643,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0007840626248681369,-0.00041283108920282547
1770357115.479186,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0007000626318520845,-0.0003584313152276475
1770357115.8907893,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.000492054810621984,-0.00026682818743400206
1770357116.3003693,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00031699619926866586,-0.00017600396076966474
1770357116.7111213,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00026233484579838296,-0.00013663355824621978
1770357117.1588757,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00013455393646609042,-8.005505916627446e-05
1770357117.622765,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00013306118114210977,-6.667986610345294e-05
1770357118.0349407,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00013937961038266167,-7.032164811538603e-05
1770357118.4444666,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00021244655626364661,-0.0001135299727199218
1770357118.8549488,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00018145289029881595,-9.382581174589104e-05
1770357119.2636995,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00021591333260581204,-0.00011140271053360563
1770357119.6765273,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00020616265571627522,-0.00010405639554709129
1770357120.1067438,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00015125822824298122,-8.111955686882001e-05
1770357120.5198662,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00021600042458120008,-0.00011447443192442193
1770357120.9309568,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-7.236434039254671e-05,-5.05457786151387e-05
1770357121.3460336,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00014807410574848011,-8.16080294098334e-05
1770357121.7681243,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-7.990466329610371e-05,-4.6769275893289496e-05
1770357122.2247927,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.1913524269728503e-05,-2.8755876037501772e-05
1770357122.6439502,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,3.6001795570946195e-05,-2.679242976954057e-05
1770357123.0533087,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,3.0482560108078957e-05,-1.5793203600326204e-05
1770357123.4696252,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00011113999060867486,-6.973225037601281e-05
1770357123.8838446,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00027955178319786437,-0.00015661707085785114
1770357124.2936416,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0003204828953618827,-0.00016433455889734318
1770357124.7113304,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0003112084000599241,-0.0001565316495601579
1770357125.1356354,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0003548227150089915,-0.00018177278899940248
1770357125.5425897,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00032102424076114593,-0.00016389196780535752
1770357125.9504657,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.0002599507769304494,-0.00013608273484829435
1770357126.361534,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00016673450880899516,-9.268888121664301e-05
1770357126.77186,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.208359861808534e-05,-3.750689032813365e-05
1770357127.1894426,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.7605342017471834e-05,-1.5771565072291634e-05
1770357127.5991344,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-5.615583207715742e-06,-5.129884126376629e-06
1770357128.008516,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-4.771345995998747e-05,-2.806651765522091e-05
1770357128.4240384,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.8231378391235908e-05,-2.1710173030740293e-05
1770357128.8393788,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-8.804951310712863e-05,-5.565284570340077e-05
1770357129.250214,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.00019300353289171943,-0.0001069971684243188
