t,kp_lin,ki_lin,kd_lin,kp_ang,ki_ang,kd_ang,v_ref,w_ref_raw,w_ref,v_meas,w_meas,reward
1770706866.3207462,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-6.545760982997597e-05,-3.927456589798558e-05
1770706866.7321067,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-2.2975164085726163e-05,-1.573582661728806e-05
1770706867.1447961,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.00013428427473497916,-8.28680812495601e-05
1770706867.5590124,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,9.29572115398827e-05,-5.0611312089450996e-05
1770706867.9790652,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,5.2771314973920386e-05,-3.0404247143556423e-05
1770706868.3953557,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,0.00010673712846791914,-5.8765145583359445e-05
1770706868.811632,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,4.160154597195448e-05,-2.7314331235573705e-05
1770706869.2434263,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,1.2655079175972876e-05,-9.222186267584599e-06
1770706869.658136,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,2.8119913741218844e-06,-2.3903044672460415e-06
1770706870.0681276,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,3.3846283498392805e-05,-2.0026570961623495e-05
1770706870.487582,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,6.31942330908749e-05,-3.453191150468565e-05
1770706870.897812,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,6.098112771472317e-05,-3.071187439497676e-05
1770706871.3107622,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.5768987020129283e-05,-1.5559504983549888e-05
1770706871.7309484,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-1.3596170293488907e-05,-7.015366819408491e-06
1770706872.1503954,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-3.77504512480158e-05,-2.1290653719460587e-05
1770706872.5682712,1.2,0.0,0.03,1.23,0.0,0.1,0.0,0.0,0.0,0.0,-0.000162954205366769,-9.399747809525983e-05
1770706872.9841943,1.2,0.0,0.03,1.23,0.0,0.1,0.25,0.004464781256161884,0.0,0.0033671085586081577,-0.00022988868443435682,-0.24675452923151578
1770706873.406997,1.2,0.0,0.029889057998657226,1.23,0.0,0.1,0.25,0.003411558105282632,0.0,0.2266745434023787,0.003820374949134402,-0.025640670435545385
1770706873.832775,1.2002618830776215,0.0,0.02982839020729065,1.23,0.0,0.1,0.25,0.0023545111577813922,0.0,0.2554396047615925,0.004663419747105067,-0.007855619114942099
1770706874.2431962,1.200570347789526,0.0,0.029775082767605782,1.23,0.0,0.1,0.25,0.0030864393615307687,0.0,0.2559919977482218,0.0036917872015769706,-0.007935054603563085
1770706874.661728,1.200881336631775,0.0,0.02972143559932709,1.23,0.0,0.1,0.25,0.0035516310613629854,0.0,0.25377854441327496,0.0032710087886409587,-0.005456126648889045
1770706875.0814672,1.2011893576526642,0.0,0.029667045496702196,1.23,0.0,0.1,0.25,0.014039366040839916,0.0,0.25169158575001477,0.003395379574401944,-0.0034017126157918384
1770706875.5021975,1.2014937130486965,0.0,0.02961220944464207,1.23,0.0,0.1,0.25,0.0040058167409456015,0.0,0.2514821719202915,0.005552775330471852,-0.004474299161134404
1770706875.9228036,1.2017941407573223,0.0,0.02955837523519993,1.23,0.0,0.1,0.25,0.06455880036596989,0.01162058406587458,0.25198658926765277,0.0030825665602979054,-0.006502618897458504
1770706876.3367507,1.2021146281921864,0.0,0.029499991205334666,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,0.18867901923150793,0.004743989733241841,-0.06889866426630706
1770706876.7541711,1.202336845920682,0.0,0.029424936259388926,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.004923371651649468,0.003399350115056085,-0.2631416966030815
1770706877.1749806,1.202336845920682,0.0,0.029308667712807657,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.006771128781526565,0.0025405029561069775,-0.2653702980665095
1770706877.6035109,1.202336845920682,0.0,0.029191675871014598,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.005258261858493592,0.0019956001648508844,-0.26409848810233527
1770706878.020578,1.202336845920682,0.0,0.029074708641171457,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.00440960852474205,0.001509921364296775,-0.2634867517697906
1770706878.4635365,1.202336845920682,0.0,0.028957673647999765,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.0034256757073540156,0.0011508931123075377,-0.2626696680235407
1770706878.8782547,1.202336845920682,0.0,0.02884065295636654,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.0023083465898069695,0.0007833977222179609,-0.26173693331484843
1770706879.3035457,1.202336845920682,0.0,0.02872366704761982,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.0017887475418935919,0.0006539353623376849,-0.2612582621438543
1770706879.7181847,1.202336845920682,0.0,0.02860671625435352,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.001391234772828999,0.0005450748332813171,-0.26091311945623546
1770706880.1306858,1.202336845920682,0.0,0.02848978788435459,1.23,0.0,0.1,0.25,0.06529661871327201,0.01956707209428303,-0.00116421561108224,0.0003026593564286206,-0.26082066352769473
